Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
31.31,-0.59,-0.018500000000000003,31.76,1080000000.0,1.84,641.09,0.18,,69900000.0,30.98,31.92,2019-08-23 08:30:13.176152
31.9,0.2,0.0063,31.76,1080000000.0,1.84,641.09,0.18,,69900000.0,30.98,31.92,2019-08-23 08:30:34.271748
31.9,0.2,0.0063,31.76,1080000000.0,1.84,641.09,0.18,,69900000.0,30.98,31.92,2019-08-23 08:30:55.661673
31.33,-0.57,-0.0179,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:31:16.927360
31.9,0.2,0.0063,31.76,1080000000.0,1.84,641.09,0.18,,69900000.0,30.98,31.92,2019-08-23 08:31:38.025322
31.37,-0.5316,-0.0167,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:31:59.391391
31.33,-0.57,-0.0179,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:32:21.177122
31.36,-0.542,-0.017,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:32:42.667185
31.33,-0.5656,-0.0177,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:33:04.784423
31.36,-0.5367,-0.0168,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:33:26.036088
31.32,-0.58,-0.0182,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:33:47.420016
31.39,-0.515,-0.0161,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.48,2019-08-23 08:34:08.811675
31.47,-0.43,-0.013500000000000002,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.49,2019-08-23 08:34:30.252386
31.48,-0.4153,-0.013000000000000001,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:34:51.364994
31.44,-0.46,-0.0144,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:35:12.199063
31.44,-0.46,-0.0144,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:35:33.450432
31.39,-0.51,-0.016,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:35:54.363572
31.41,-0.49,-0.0154,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:36:15.440348
31.49,-0.41,-0.0129,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:36:36.477729
31.4,-0.5,-0.015700000000000002,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:36:57.498877
31.4,-0.5,-0.015700000000000002,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:37:18.644289
31.41,-0.49,-0.0154,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:37:40.817076
31.39,-0.51,-0.016,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:38:01.603973
31.39,-0.51,-0.016,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:38:22.289570
31.35,-0.5484,-0.0172,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:38:43.568682
31.35,-0.5522,-0.0173,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:39:05.181526
31.37,-0.53,-0.0166,31.3,1080000000.0,1.84,641.09,0.18,,69900000.0,31.25,31.52,2019-08-23 08:39:26.005917
