Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
180.65,-1.39,-0.0076,183.43,2410000000.0,1.19,1570000.0,5.9,,16540000.0,179.91,184.11,2019-08-23 08:30:11.219791
182.04,-1.51,-0.008199999999999999,183.43,2410000000.0,1.19,1570000.0,5.9,,16540000.0,179.91,184.11,2019-08-23 08:30:32.077456
181.08,-0.965,-0.0053,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.19,2019-08-23 08:30:53.492544
180.77,-1.27,-0.006999999999999999,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.19,2019-08-23 08:31:14.865985
182.04,-1.51,-0.008199999999999999,183.43,2410000000.0,1.19,1570000.0,5.9,,16540000.0,179.91,184.11,2019-08-23 08:31:35.875302
182.04,-1.51,-0.008199999999999999,183.43,2410000000.0,1.19,1570000.0,5.9,,16540000.0,179.91,184.11,2019-08-23 08:31:57.490949
181.19,-0.8484,-0.004699999999999999,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.4,2019-08-23 08:32:18.965630
181.39,-0.65,-0.0036,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.4,2019-08-23 08:32:40.333332
181.05,-0.99,-0.0054,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.4,2019-08-23 08:33:02.458526
181.34,-0.7,-0.0038,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.4,2019-08-23 08:33:23.968635
181.2,-0.8420000000000001,-0.0046,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.59,2019-08-23 08:33:45.104658
181.33,-0.71,-0.0039,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.59,2019-08-23 08:34:06.553658
181.48,-0.56,-0.0031,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.59,2019-08-23 08:34:28.157698
181.53,-0.5054,-0.0028000000000000004,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.59,2019-08-23 08:34:49.236882
181.48,-0.56,-0.0031,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.59,2019-08-23 08:35:10.369315
181.45,-0.59,-0.0032,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:35:31.419685
181.51,-0.53,-0.0029,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:35:52.340919
181.52,-0.52,-0.0029,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:36:13.348434
181.44,-0.6,-0.0033,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:36:34.515008
181.16,-0.88,-0.0048,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:36:55.623457
181.28,-0.76,-0.0042,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:37:16.648413
181.33,-0.7144,-0.0039,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:37:38.791016
181.33,-0.71,-0.0039,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:37:59.648067
181.29,-0.75,-0.0041,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:38:20.410546
181.24,-0.805,-0.0044,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:38:41.382236
181.12,-0.92,-0.0051,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:39:03.277368
181.1,-0.94,-0.0052,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:39:24.025047
181.13,-0.91,-0.005,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:39:44.867622
181.0,-1.04,-0.005699999999999999,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:40:05.534518
181.19,-0.85,-0.004699999999999999,180.8,2410000000.0,1.19,1570000.0,5.9,,16540000.0,180.66,181.61,2019-08-23 08:40:26.381016
