Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
8.23,0.12,0.0148,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:50:51.207842
8.23,0.12,0.0148,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:51:12.814016
8.23,0.1155,0.0142,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:51:33.981920
8.22,0.1081,0.0133,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:51:55.600832
8.22,0.105,0.0129,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:52:17.756432
8.21,0.1001,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:52:40.065419
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:53:02.110400
8.21,0.0987,0.0122,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:53:24.467726
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:53:46.176954
8.21,0.0956,0.0118,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:54:07.782786
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:54:30.130774
8.2,0.0907,0.011200000000000002,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:54:52.418697
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:55:14.500425
8.2,0.09300000000000001,0.0115,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:55:36.123600
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:55:58.110026
8.2,0.0928,0.0114,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:56:19.920410
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:56:41.980380
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:57:03.517890
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:57:25.698958
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:57:47.396632
8.22,0.105,0.0129,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:58:09.204390
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:58:30.909351
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:58:52.559368
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:59:14.479768
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:59:36.102576
8.2,0.0923,0.0114,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 09:59:58.098529
8.19,0.0846,0.0104,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:00:19.840035
8.19,0.0846,0.0104,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:00:41.479071
8.2,0.0864,0.0107,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:01:03.444019
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:01:25.415854
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:01:46.989108
8.2,0.0867,0.0107,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:02:08.625415
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:02:30.806127
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:02:52.551694
8.2,0.0865,0.0107,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:03:14.861275
8.2,0.0881,0.0109,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:03:36.522757
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:03:58.849533
8.19,0.08,0.0099,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:04:20.582166
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:04:42.226383
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:05:05.056398
8.19,0.08,0.0099,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:05:27.463176
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:05:49.625917
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:06:11.530863
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:06:33.295703
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:06:55.763801
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:07:17.754053
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:07:39.578109
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:08:01.763587
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:08:24.310623
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:08:46.289611
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:09:08.403352
8.2,0.0932,0.0115,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:09:30.029637
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:09:52.763180
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:10:14.341582
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:10:35.802389
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:10:57.229869
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:11:18.773976
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:11:39.971406
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:12:01.776200
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:12:23.984759
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:12:45.450029
8.2,0.087,0.0107,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:13:07.382230
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:13:29.009048
8.19,0.0847,0.0104,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:13:51.026838
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:14:12.755939
8.19,0.08,0.0099,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:14:34.377244
