Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
223.24,2.41,0.0109,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:06:08.768751
223.24,2.41,0.0109,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:06:30.635865
223.31,2.48,0.011200000000000002,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:06:52.506916
223.31,2.48,0.011200000000000002,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:07:14.089909
223.34,2.51,0.0114,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:07:35.796659
223.53,2.695,0.0122,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:07:57.429994
223.57,2.7431,0.0124,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:08:19.157454
223.69,2.8585,0.0129,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:08:40.816756
223.74,2.905,0.0132,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:09:02.285393
223.74,2.91,0.0132,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:09:24.000890
223.73,2.8965,0.0131,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:09:45.425994
223.75,2.92,0.0132,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:10:07.441672
223.8,2.97,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:10:28.864056
223.79,2.96,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:10:49.879408
223.82,2.99,0.013500000000000002,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:11:11.380950
223.82,2.99,0.013500000000000002,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:11:33.514922
223.7,2.87,0.013000000000000001,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:11:55.528606
223.76,2.93,0.0133,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:12:16.548320
223.73,2.9,0.0131,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:12:38.457506
223.74,2.9088,0.0132,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:13:00.069308
223.84,3.01,0.0136,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:13:21.522350
223.84,3.0106,0.0136,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:13:42.820497
223.79,2.96,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:14:05.944104
223.79,2.96,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:14:27.626152
223.86,3.03,0.0137,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:14:49.013675
223.82,2.9937,0.0136,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:15:11.234108
223.8,2.97,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:15:32.441443
223.8,2.97,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:15:53.799018
223.8,2.97,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:16:15.277116
223.82,2.99,0.013500000000000002,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:16:36.347029
223.57,2.74,0.0124,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:16:57.772004
223.57,2.74,0.0124,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:17:18.633222
223.59,2.76,0.0125,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:17:39.764529
223.63,2.7993,0.0127,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:18:02.063350
223.63,2.7993,0.0127,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:18:23.134267
223.63,2.8,0.0127,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:18:44.288735
223.7,2.87,0.013000000000000001,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:19:05.479861
223.63,2.8,0.0127,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:19:26.631937
223.63,2.8,0.0127,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:19:47.553741
223.61,2.775,0.0126,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:20:08.856908
223.49,2.66,0.012,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:20:30.016585
223.5,2.6693,0.0121,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:20:51.077279
223.7,2.87,0.013000000000000001,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:21:12.484029
223.89,3.06,0.0139,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:21:33.436435
223.8,2.97,0.0134,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:21:54.467572
223.76,2.9339,0.0133,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:22:15.380817
223.7,2.87,0.013000000000000001,222.8,179130000.0,1.3,439.63,-3.84,,9310000.0,218.22,225.4,2019-08-22 12:22:36.796311
