Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
305.0,-4.38,-0.0142,306.25,437840000.0,1.52,2220000.0,2.55,,6780000.0,304.75,311.75,2019-08-20 08:30:07.266814
309.38,6.58,0.0217,306.25,437840000.0,1.52,2220000.0,2.55,,6780000.0,304.75,311.75,2019-08-20 08:30:28.991392
309.38,6.58,0.0217,306.25,437840000.0,1.52,2220000.0,2.55,,6780000.0,304.75,311.75,2019-08-20 08:30:50.846986
303.86,-5.522,-0.0178,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,303.57,305.0,2019-08-20 08:31:13.403293
303.17,-6.215,-0.0201,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,302.79,305.0,2019-08-20 08:31:35.603388
303.02,-6.3628,-0.0206,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,302.79,305.0,2019-08-20 08:31:57.983103
302.47,-6.91,-0.0223,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,302.33,305.0,2019-08-20 08:32:20.960231
302.94,-6.4372,-0.0208,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,302.2,305.0,2019-08-20 08:32:42.328556
302.14,-7.244,-0.0234,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,302.2,305.0,2019-08-20 08:33:04.196434
301.81,-7.5734,-0.0245,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.55,305.0,2019-08-20 08:33:26.073519
301.35,-8.03,-0.026,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:33:47.952044
301.34,-8.045,-0.026000000000000002,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:34:09.723927
301.99,-7.39,-0.0239,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:34:32.224802
302.14,-7.24,-0.0234,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:34:54.136152
301.76,-7.625,-0.0246,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:35:15.451170
301.48,-7.905,-0.0256,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:35:36.893630
301.46,-7.925,-0.0256,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:35:58.970351
301.5,-7.88,-0.0255,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:36:20.293994
301.77,-7.61,-0.0246,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:36:41.520080
301.79,-7.59,-0.0245,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:37:03.201387
302.15,-7.23,-0.0234,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:37:28.893021
302.0,-7.38,-0.0239,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:37:49.729894
301.85,-7.535,-0.0244,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:38:10.885738
301.82,-7.5599,-0.0244,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:38:32.176876
301.6,-7.78,-0.0251,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:38:53.461180
301.83,-7.55,-0.0244,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:39:14.986610
302.28,-7.1,-0.0229,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:39:37.917405
301.81,-7.57,-0.0245,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:39:59.190595
301.57,-7.81,-0.0252,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:40:20.102373
301.47,-7.91,-0.0256,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:40:41.489906
301.44,-7.945,-0.0257,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,301.15,305.0,2019-08-20 08:41:02.471793
301.14,-8.24,-0.0266,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.77,305.0,2019-08-20 08:41:23.834687
300.61,-8.771,-0.0284,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.41,305.0,2019-08-20 08:41:45.069221
300.78,-8.6,-0.0278,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.41,305.0,2019-08-20 08:42:06.373489
300.58,-8.8,-0.0284,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.41,305.0,2019-08-20 08:42:27.716347
300.59,-8.79,-0.0284,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:42:49.147308
300.5,-8.88,-0.0287,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:43:10.666056
300.6,-8.78,-0.0284,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:43:31.782735
300.62,-8.76,-0.0283,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:43:53.010198
300.55,-8.83,-0.0285,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:44:14.324508
300.55,-8.83,-0.0285,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:44:35.320576
300.64,-8.7441,-0.0283,304.74,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:44:56.323636
300.97,-8.41,-0.0272,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.36,305.0,2019-08-20 08:45:17.595512
300.22,-9.165,-0.0296,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.21,305.0,2019-08-20 08:45:38.432053
300.39,-8.99,-0.0291,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:45:59.148124
300.55,-8.83,-0.0285,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:46:20.122795
300.22,-9.16,-0.0296,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:46:40.928019
300.25,-9.13,-0.0295,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:47:01.927426
300.42,-8.96,-0.029,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:47:22.944590
300.25,-9.13,-0.0295,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:47:44.507653
300.32,-9.06,-0.029300000000000007,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:48:05.653480
300.52,-8.86,-0.0286,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:48:27.135862
300.26,-9.1225,-0.0295,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.13,305.0,2019-08-20 08:48:50.782150
300.06,-9.32,-0.0301,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,300.05,305.0,2019-08-20 08:49:11.528398
299.44,-9.945,-0.0321,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.43,305.0,2019-08-20 08:49:32.906578
299.37,-10.01,-0.032400000000000005,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.28,305.0,2019-08-20 08:49:53.903555
299.08,-10.3,-0.0333,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.05,305.0,2019-08-20 08:50:15.292059
299.59,-9.79,-0.0316,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.05,305.0,2019-08-20 08:50:36.316106
299.49,-9.89,-0.032,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.05,305.0,2019-08-20 08:50:57.177754
299.39,-9.99,-0.0323,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.05,305.0,2019-08-20 08:51:18.536764
299.18,-10.2,-0.033,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.05,305.0,2019-08-20 08:51:39.248393
299.0,-10.38,-0.0336,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,299.0,305.0,2019-08-20 08:52:00.222690
299.11,-10.275,-0.0332,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.99,305.0,2019-08-20 08:52:22.441765
299.17,-10.215,-0.033,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.99,305.0,2019-08-20 08:52:43.202591
299.09,-10.2943,-0.0333,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.96,305.0,2019-08-20 08:53:04.784645
298.92,-10.46,-0.0338,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:53:25.662161
298.94,-10.44,-0.0337,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:53:46.434906
299.21,-10.17,-0.0329,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:54:07.343931
299.81,-9.57,-0.0309,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:54:28.073448
299.73,-9.6526,-0.0312,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:54:49.178777
299.74,-9.644,-0.0312,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:55:10.534366
299.96,-9.4162,-0.0304,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:55:31.451015
300.33,-9.0475,-0.0292,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:55:52.121359
300.48,-8.9,-0.0288,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:56:13.009473
300.35,-9.03,-0.0292,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:56:34.443725
300.32,-9.0557,-0.029300000000000007,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:56:55.647156
300.27,-9.115,-0.0295,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:57:16.540246
300.26,-9.12,-0.0295,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:57:37.826317
300.5,-8.88,-0.0287,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:57:59.204887
300.37,-9.015,-0.0291,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:58:20.792888
300.5,-8.88,-0.0287,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:58:42.048225
300.43,-8.95,-0.0289,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:59:03.281756
300.34,-9.04,-0.0292,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:59:24.200407
300.3,-9.08,-0.029300000000000007,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 08:59:45.032745
300.15,-9.23,-0.0298,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:00:06.009012
300.02,-9.3599,-0.0303,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:00:27.113973
300.41,-8.97,-0.029,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:00:48.429566
300.52,-8.865,-0.0287,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:01:09.396609
300.5,-8.885,-0.0287,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:01:30.325074
300.75,-8.63,-0.0279,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:01:51.540361
300.56,-8.82,-0.0285,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:02:12.573495
300.65,-8.73,-0.0282,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:02:33.246090
300.58,-8.8043,-0.0285,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:02:54.596007
300.86,-8.52,-0.0275,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:03:17.128227
300.9,-8.48,-0.0274,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:03:38.272752
301.02,-8.3625,-0.027000000000000003,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:03:59.245301
300.99,-8.395,-0.0271,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:04:20.392041
301.17,-8.21,-0.0265,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:04:42.323082
300.91,-8.4699,-0.0274,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:05:03.884895
301.11,-8.2725,-0.0267,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:05:25.234293
301.14,-8.24,-0.0266,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:05:46.614839
301.1,-8.2766,-0.0268,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:06:07.915453
301.02,-8.3575,-0.027000000000000003,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:06:29.276532
301.0,-8.38,-0.0271,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:06:50.260199
301.18,-8.205,-0.0265,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:07:11.231848
300.97,-8.41,-0.0272,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:07:32.278263
300.97,-8.41,-0.0272,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:07:54.427685
300.84,-8.54,-0.0276,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:08:15.768265
300.55,-8.83,-0.0285,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:08:37.281817
300.71,-8.67,-0.027999999999999997,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:08:58.153781
300.54,-8.84,-0.0286,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:09:19.359388
300.5,-8.88,-0.0287,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:09:40.411049
300.68,-8.701,-0.0281,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:10:02.095789
300.82,-8.5552,-0.0277,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:10:23.355962
300.95,-8.43,-0.0272,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:10:44.558106
301.06,-8.32,-0.0269,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:11:05.737039
301.04,-8.34,-0.027000000000000003,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:11:27.362926
300.89,-8.4924,-0.0274,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:11:48.824268
300.85,-8.53,-0.0276,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:12:09.815324
300.86,-8.52,-0.0275,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:12:30.897095
300.84,-8.5432,-0.0276,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:12:51.807472
301.03,-8.35,-0.027000000000000003,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:13:14.641104
301.16,-8.22,-0.0266,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:13:36.132421
301.0,-8.38,-0.0271,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:13:57.068530
300.96,-8.425,-0.0272,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:14:18.431589
300.91,-8.475,-0.0274,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:14:39.234421
300.92,-8.46,-0.0273,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:15:00.638591
301.05,-8.3325,-0.0269,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:15:22.091044
301.0,-8.38,-0.0271,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:15:43.577585
300.84,-8.54,-0.0276,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:16:04.654175
300.7,-8.68,-0.0281,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:16:25.636075
300.89,-8.49,-0.0274,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:16:46.549173
300.89,-8.49,-0.0274,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:17:07.716631
300.59,-8.7855,-0.0284,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:17:29.162457
300.64,-8.74,-0.0283,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:17:50.334735
300.67,-8.7125,-0.0282,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:18:11.322379
300.6,-8.78,-0.0284,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:18:32.648406
300.64,-8.74,-0.0283,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:18:53.729605
300.74,-8.645,-0.0279,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:19:14.597426
300.68,-8.7,-0.0281,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:19:35.886908
300.68,-8.705,-0.0281,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:19:56.924736
300.75,-8.628,-0.0279,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:20:17.875818
300.46,-8.92,-0.0288,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:20:39.326355
300.54,-8.84,-0.0286,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:21:00.875330
300.62,-8.7631,-0.0283,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:21:21.890057
300.37,-9.0144,-0.0291,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:21:42.999966
300.27,-9.115,-0.0295,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:22:06.332023
300.16,-9.217,-0.0298,304.57,437840000.0,1.52,2220000.0,2.55,,6780000.0,298.85,305.0,2019-08-20 09:22:27.635426
