Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
177.75,-4.29,-0.0236,180.84,2410000000.0,1.19,1570000.0,5.9,,16610000.0,176.66,183.13,2019-08-26 08:30:14.968705
179.73,1.98,0.0111,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,179.75,2019-08-26 08:30:39.036730
179.4,1.6514,0.0093,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,179.85,2019-08-26 08:31:01.295743
177.75,-4.29,-0.0236,180.84,2410000000.0,1.19,1570000.0,5.9,,16610000.0,176.66,183.13,2019-08-26 08:31:23.501914
179.96,2.21,0.0124,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,179.97,2019-08-26 08:31:44.899119
179.76,2.01,0.0113,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,179.98,2019-08-26 08:32:06.466195
179.85,2.1,0.0118,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:32:27.855280
179.68,1.9291,0.0109,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:32:49.440646
179.81,2.06,0.0116,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:33:10.241006
179.68,1.9286,0.0109,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:33:31.217669
179.2,1.45,0.008199999999999999,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:33:52.223801
179.51,1.76,0.0099,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:34:13.015451
179.47,1.7226,0.0097,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:34:33.489072
179.5,1.75,0.0098,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:34:55.115679
179.59,1.84,0.0104,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:35:16.902319
179.69,1.94,0.0109,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:35:38.041249
179.81,2.055,0.0116,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:35:58.878565
179.88,2.125,0.012,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:36:20.139141
179.59,1.84,0.0104,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:36:41.835362
179.68,1.9312,0.0109,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.13,180.09,2019-08-26 08:37:02.825946
179.03,1.28,0.0072,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,179.04,180.09,2019-08-26 08:37:26.031691
178.88,1.13,0.0064,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.88,180.09,2019-08-26 08:37:47.546581
178.83,1.08,0.0061,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.81,180.09,2019-08-26 08:38:08.372481
179.05,1.3,0.0073,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:38:29.743949
179.18,1.4332,0.008100000000000001,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:38:51.214579
179.17,1.4162,0.008,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:39:12.729053
179.35,1.6,0.009000000000000001,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:39:33.905634
179.33,1.58,0.0089,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:39:54.836557
179.23,1.475,0.0083,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:40:15.811563
179.47,1.715,0.0096,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:40:37.072358
179.43,1.6756,0.0094,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:40:58.518332
179.59,1.842,0.0104,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:41:19.294324
179.51,1.76,0.0099,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:41:40.360579
179.51,1.755,0.0099,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:42:01.511387
179.5,1.75,0.0098,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:42:22.818176
179.4,1.65,0.0093,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:42:44.018730
179.5,1.75,0.0098,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:43:05.348598
179.65,1.9,0.0107,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:43:26.639519
179.63,1.8805,0.0106,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:43:47.624747
179.63,1.88,0.0106,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:44:08.788217
179.74,1.99,0.011200000000000002,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:44:29.645914
179.6,1.85,0.0104,179.13,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:44:50.971412
179.58,1.83,0.0103,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:45:11.869845
179.69,1.94,0.0109,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:45:32.893984
179.79,2.04,0.0115,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:45:56.173883
179.77,2.02,0.0114,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:46:17.983184
179.8,2.05,0.0115,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:46:39.403914
179.79,2.04,0.0115,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:47:00.655849
179.62,1.87,0.0105,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:47:22.579076
179.42,1.6701,0.0094,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:47:44.082366
179.36,1.61,0.0091,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:48:05.696763
179.47,1.7184,0.0097,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:48:27.069041
179.34,1.59,0.0089,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:48:48.400884
179.32,1.5655,0.0088,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:49:09.379237
179.27,1.5171,0.0085,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:49:30.767303
179.25,1.495,0.0084,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:49:51.938429
179.39,1.64,0.0092,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:50:12.741151
179.45,1.7,0.0096,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:50:33.501037
179.48,1.7289,0.0097,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:50:54.402089
179.4,1.65,0.0093,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:51:15.239590
179.28,1.527,0.0086,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:51:35.892602
179.3,1.5498,0.0087,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:51:56.986962
179.42,1.67,0.0094,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:52:17.785248
179.29,1.5401,0.0087,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:52:38.907799
179.4,1.65,0.0093,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:52:59.920857
179.3,1.55,0.0087,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:53:21.172156
179.22,1.47,0.0083,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:53:42.327667
179.25,1.4995,0.0084,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:54:03.250930
179.06,1.3101,0.0074,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:54:24.369739
178.94,1.19,0.0067,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:54:45.301242
178.97,1.22,0.0069,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:55:06.176075
179.1,1.35,0.0076,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:55:27.378756
179.17,1.4223,0.008,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:55:48.147822
179.06,1.31,0.0074,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:56:09.117776
179.15,1.4,0.0079,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:56:30.291765
179.08,1.325,0.0075,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:56:52.366680
178.94,1.188,0.0067,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:57:13.522063
179.0,1.25,0.006999999999999999,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:57:34.289498
179.0,1.25,0.006999999999999999,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:57:55.416791
179.21,1.462,0.008199999999999999,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:58:16.384386
179.31,1.56,0.0088,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:58:37.750157
179.39,1.641,0.0092,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:58:58.923634
179.29,1.5399,0.0087,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:59:19.971241
179.22,1.4662,0.008199999999999999,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 08:59:41.463303
179.27,1.5172,0.0085,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:00:02.283714
179.33,1.575,0.0089,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:00:23.708349
179.37,1.62,0.0091,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:00:44.983154
179.39,1.635,0.0092,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:01:05.639688
179.45,1.695,0.0095,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:01:26.668550
179.37,1.62,0.0091,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:01:48.202582
179.48,1.73,0.0097,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:02:08.987837
179.5,1.75,0.0098,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:02:30.415652
179.6,1.85,0.0104,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:02:51.436372
179.49,1.74,0.0098,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:03:12.829273
179.41,1.66,0.0093,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:03:33.339777
179.37,1.62,0.0091,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:03:54.129934
179.31,1.56,0.0088,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:04:14.852847
179.39,1.635,0.0092,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:04:36.080895
179.17,1.42,0.008,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:04:57.358909
179.19,1.44,0.008100000000000001,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:05:18.560165
179.12,1.365,0.0077,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:05:40.089157
179.18,1.43,0.008,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:06:08.401751
179.02,1.27,0.0071,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:06:29.348515
179.07,1.3230000000000002,0.0074,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:06:50.234171
179.07,1.32,0.0074,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:07:11.186831
179.05,1.3,0.0073,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:07:32.189948
179.12,1.37,0.0077,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:07:53.437087
179.09,1.3449,0.0076,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:08:16.645119
179.03,1.28,0.0072,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:08:37.691877
178.96,1.21,0.0068000000000000005,179.4,2410000000.0,1.19,1570000.0,5.9,,16610000.0,178.72,180.09,2019-08-26 09:08:59.014652
