Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
212.24,-0.405,-0.0019,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:06:07.596062
212.26,-0.3795,-0.0018,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:06:29.289849
212.32,-0.32,-0.0015,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:06:51.435058
212.33,-0.3133,-0.0015,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:07:12.973712
212.4,-0.24,-0.0011,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:07:34.576451
212.38,-0.26,-0.0012,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:07:56.312099
212.44,-0.1981,-0.0009,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:08:18.149866
212.44,-0.2,-0.0009,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:08:39.880240
212.41,-0.23,-0.0011,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:09:01.298510
212.4,-0.2404,-0.0011,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:09:22.849930
212.37,-0.275,-0.0013,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:09:44.404012
212.33,-0.31,-0.0015,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:10:06.368703
212.35,-0.2883,-0.0014000000000000002,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:10:27.735504
212.34,-0.3,-0.0014000000000000002,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:10:48.911960
212.36,-0.2819,-0.0013,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:11:10.453606
212.36,-0.28,-0.0013,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:11:32.347055
212.36,-0.2816,-0.0013,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:11:54.266985
212.41,-0.235,-0.0011,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:12:15.404219
212.37,-0.27,-0.0013,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:12:37.424317
212.4,-0.2448,-0.0012,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:12:59.126939
212.4,-0.24,-0.0011,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:13:20.319414
212.4,-0.2399,-0.0011,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:13:41.856116
212.46,-0.18,-0.0008,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:14:05.042883
212.46,-0.18,-0.0008,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:14:26.556332
212.44,-0.2,-0.0009,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:14:48.021798
212.45,-0.19,-0.0009,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:15:10.245589
212.47,-0.17,-0.0008,213.19,4600000000.0,1.22,1980000.0,11.73,0.77,25970000.0,210.75,214.44,2019-08-22 12:15:31.358063
