Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
185.36,-0.81,-0.0044,186.01,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.85,187.5,2019-08-20 08:30:05.943987
186.17,2.47,0.0134,186.01,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.85,187.5,2019-08-20 08:30:27.490536
185.45,-0.72,-0.0039,186.01,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.85,187.5,2019-08-20 08:30:49.822758
185.47,-0.7,-0.0038,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.4,186.0,2019-08-20 08:31:12.187638
185.63,-0.54,-0.0029,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.4,186.0,2019-08-20 08:31:34.341773
185.98,-0.19,-0.001,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.4,186.0,2019-08-20 08:31:56.964770
185.58,-0.59,-0.0032,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.4,186.0,2019-08-20 08:32:18.459961
185.59,-0.58,-0.0031,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.4,186.0,2019-08-20 08:32:41.265159
185.42,-0.7501,-0.004,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.36,186.0,2019-08-20 08:33:03.151136
185.05,-1.1199,-0.006,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,185.19,186.0,2019-08-20 08:33:24.860046
185.09,-1.0801,-0.0058,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.83,186.0,2019-08-20 08:33:46.597956
184.83,-1.345,-0.0072,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.77,186.0,2019-08-20 08:34:08.663020
184.69,-1.485,-0.008,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.65,186.0,2019-08-20 08:34:31.040199
184.48,-1.69,-0.0091,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.48,186.0,2019-08-20 08:34:53.064235
184.29,-1.885,-0.0101,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.2,186.0,2019-08-20 08:35:14.366458
184.39,-1.78,-0.0096,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,184.2,186.0,2019-08-20 08:35:35.687530
184.01,-2.165,-0.0116,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,183.94,186.0,2019-08-20 08:35:57.946397
184.17,-2.0,-0.0107,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,183.94,186.0,2019-08-20 08:36:19.373818
184.4,-1.766,-0.0095,185.45,2410000000.0,1.19,1570000.0,5.9,,16500000.0,183.94,186.0,2019-08-20 08:36:40.321642
