Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
201.74,-1.01,-0.005,203.46,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,199.67,205.14,2019-08-16 08:30:11.875199
204.75,3.01,0.0149,203.46,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,199.67,205.14,2019-08-16 08:30:33.475958
201.74,-1.01,-0.005,203.46,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,199.67,205.14,2019-08-16 08:30:54.494961
204.55,2.805,0.0139,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,204.01,204.85,2019-08-16 08:31:15.482050
205.5,3.76,0.0186,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:26:45.681238
205.62,3.88,0.0192,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:27:06.459623
205.52,3.78,0.0187,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:27:27.326753
205.47,3.7301,0.018500000000000003,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:27:48.345227
205.36,3.62,0.0179,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:28:10.616402
205.33,3.59,0.0178,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:28:23.038758
205.38,3.64,0.018000000000000002,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:28:43.977384
205.18,3.44,0.0171,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:29:04.785092
205.13,3.3856,0.0168,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:29:25.838533
205.23,3.4873,0.0173,204.28,4600000000.0,1.22,1980000.0,11.73,0.77,26450000.0,203.84,205.68,2019-08-16 09:29:46.994352
