Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
297.93,0.12,0.0004,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:06:11.044284
297.88,0.0702,0.0002,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:06:33.120864
297.99,0.183,0.0006,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:06:54.672462
297.97,0.155,0.0005,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:07:16.172243
298.02,0.21,0.0007000000000000001,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:07:38.244467
298.14,0.325,0.0011,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:07:59.819630
298.36,0.545,0.0018,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:08:21.405077
298.44,0.6301,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:08:43.113862
298.55,0.735,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:09:04.499829
298.62,0.81,0.0027,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:09:26.294240
298.77,0.96,0.0032,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:09:47.682997
298.36,0.55,0.0018,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:10:09.664027
298.41,0.6047,0.002,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:10:30.836839
298.47,0.66,0.0022,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:10:52.019187
298.35,0.54,0.0018,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:11:14.001434
298.45,0.64,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:11:35.736786
298.35,0.54,0.0018,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:11:57.547985
298.4,0.5893,0.002,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:12:18.957450
298.38,0.57,0.0019,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:12:40.733744
298.45,0.64,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:13:02.157608
298.37,0.555,0.0019,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:13:23.624702
298.35,0.5442,0.0018,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:13:46.851747
298.47,0.66,0.0022,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:14:08.362098
298.45,0.64,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:14:29.878028
298.55,0.74,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:14:51.405822
298.54,0.73,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:15:13.126500
298.45,0.64,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:15:34.694934
298.48,0.67,0.0022,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:15:56.123695
298.41,0.6,0.002,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:16:17.530170
298.28,0.47,0.0016,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:16:38.482517
298.25,0.4399,0.0015,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:16:59.679155
298.18,0.365,0.0012,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:17:20.646495
298.26,0.45,0.0015,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:17:41.965424
298.25,0.435,0.0015,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:18:04.043574
298.25,0.435,0.0015,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:18:25.252995
298.13,0.3245,0.0011,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:18:46.396975
298.2,0.385,0.0013,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:19:07.703317
298.28,0.47,0.0016,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:19:28.619069
298.28,0.47,0.0016,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:19:49.728898
298.21,0.4,0.0013,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:20:10.888043
298.24,0.43,0.0014000000000000002,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:20:32.006383
298.31,0.4985,0.0017,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:20:53.183808
298.48,0.6656,0.0022,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:21:14.260972
298.55,0.74,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:21:35.445213
298.44,0.63,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:21:56.247235
298.43,0.62,0.0021,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:22:17.752787
298.55,0.74,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:22:38.997765
298.57,0.76,0.0026,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:23:00.146433
298.55,0.74,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:23:21.443964
298.58,0.77,0.0026,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:23:42.498043
298.59,0.78,0.0026,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:24:03.748437
298.55,0.7441,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:24:25.678321
298.55,0.74,0.0025,298.65,437840000.0,1.53,2220000.0,2.55,,6850000.0,293.15,300.33,2019-08-22 12:24:46.726255
