Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
29.67,-0.57,-0.0188,30.63,1080000000.0,1.83,641.09,0.18,,70090000.0,29.21,30.73,2019-08-16 08:30:16.404659
30.35,0.68,0.0229,30.63,1080000000.0,1.83,641.09,0.18,,70090000.0,29.21,30.73,2019-08-16 08:30:37.659145
30.33,0.66,0.0222,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.27,30.38,2019-08-16 08:30:58.397486
31.09,1.4173,0.0478,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:26:49.573350
31.09,1.4217,0.0479,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:27:10.473248
31.11,1.4399,0.0485,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:27:31.187609
31.12,1.445,0.0487,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:27:52.715072
31.08,1.41,0.0475,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:28:15.560910
31.07,1.4,0.0472,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:28:27.128581
31.06,1.39,0.0468,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:28:47.822669
30.96,1.2905,0.0435,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:29:08.801205
31.0,1.33,0.044800000000000006,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:29:30.019789
31.06,1.3915,0.0469,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:29:50.814403
31.09,1.4202,0.0479,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:30:12.227800
31.08,1.405,0.047400000000000005,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:30:33.580195
31.08,1.41,0.0475,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:30:54.672527
31.07,1.4,0.0472,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:31:16.163019
31.09,1.415,0.047699999999999985,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:31:37.450992
31.1,1.4289,0.0482,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:31:58.615080
31.05,1.38,0.04650000000000002,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:32:19.672731
31.05,1.3775,0.0464,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:32:40.890289
31.03,1.36,0.0458,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:33:02.855804
31.04,1.37,0.0462,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:33:24.132671
30.96,1.29,0.0435,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:33:45.335410
30.98,1.3067,0.044000000000000004,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:34:06.496987
31.03,1.355,0.045700000000000005,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:34:27.250753
31.04,1.365,0.046,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:34:48.249427
31.01,1.3428,0.0453,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:35:09.303975
31.05,1.375,0.0463,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:35:30.099046
31.07,1.4,0.0472,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:35:51.255535
31.1,1.4269,0.0481,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:36:12.032934
31.12,1.4499,0.0489,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:36:32.794079
31.15,1.4799,0.0499,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:36:53.703346
31.16,1.485,0.0501,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.19,2019-08-16 09:37:14.886642
31.2,1.525,0.0514,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:37:36.371841
31.14,1.47,0.0495,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:37:57.484520
31.15,1.4826,0.05,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:38:18.427031
31.2,1.525,0.0514,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:38:39.557829
31.19,1.52,0.0512,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:39:05.702293
31.14,1.4701,0.0495,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:39:30.006579
31.18,1.51,0.0509,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:39:50.923254
31.18,1.51,0.0509,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:40:12.103373
31.2,1.53,0.0516,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.2,2019-08-16 09:40:33.142950
31.24,1.568,0.0528,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.25,2019-08-16 09:40:53.990460
31.25,1.577,0.0532,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.25,2019-08-16 09:41:14.744993
31.28,1.61,0.0543,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.29,2019-08-16 09:41:35.511840
31.28,1.6099,0.0543,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.29,2019-08-16 09:41:59.470086
31.29,1.62,0.0546,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.32,2019-08-16 09:42:20.390430
31.3,1.625,0.0548,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.32,2019-08-16 09:42:41.369150
31.32,1.6474,0.0555,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.33,2019-08-16 09:43:02.740761
31.34,1.665,0.0561,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:43:23.807529
31.32,1.645,0.0554,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:43:44.742091
31.29,1.62,0.0546,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:44:05.652513
31.3,1.625,0.0548,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:44:26.785693
31.28,1.61,0.0543,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:44:47.874855
31.3,1.63,0.0549,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:45:09.053899
31.31,1.64,0.0553,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.35,2019-08-16 09:45:30.541599
31.36,1.69,0.057,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.36,2019-08-16 09:45:51.508596
31.37,1.7036,0.0574,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.38,2019-08-16 09:46:12.864093
31.38,1.712,0.0577,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.39,2019-08-16 09:46:33.726464
31.39,1.72,0.057999999999999996,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.4,2019-08-16 09:46:54.777295
31.41,1.74,0.05860000000000001,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.42,2019-08-16 09:47:15.841353
31.39,1.72,0.057999999999999996,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.42,2019-08-16 09:47:37.247251
31.4,1.732,0.0584,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.42,2019-08-16 09:47:58.226837
31.4,1.7333,0.0584,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.42,2019-08-16 09:48:19.671946
31.37,1.7,0.0573,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.43,2019-08-16 09:48:40.665720
31.38,1.71,0.0576,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.43,2019-08-16 09:49:01.692710
31.37,1.7,0.0573,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.43,2019-08-16 09:49:22.517464
31.34,1.67,0.0563,30.31,1080000000.0,1.83,641.09,0.18,,70090000.0,30.21,31.43,2019-08-16 09:49:43.687403
