Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
215.64,-3.98,-0.0181,220.86,179130000.0,1.3,439.63,-3.84,,9940000.0,211.55,221.56,2019-08-16 08:30:13.120430
216.51,0.87,0.004,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,217.03,2019-08-16 08:30:34.651870
217.02,1.382,0.0064,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,217.03,2019-08-16 08:30:55.496359
217.19,1.5499,0.0072,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,217.22,2019-08-16 08:31:16.731019
221.1,5.46,0.0253,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:26:46.730860
221.3,5.66,0.0262,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:27:07.560106
221.38,5.735,0.0266,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:27:28.262343
221.32,5.68,0.0263,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:27:49.186325
221.37,5.73,0.0266,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:28:12.128113
221.38,5.74,0.0266,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:28:24.075700
221.42,5.78,0.0268,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:28:44.881613
221.2,5.56,0.0258,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:29:05.677883
220.91,5.27,0.0244,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:29:26.842531
221.01,5.37,0.0249,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:29:48.056356
220.84,5.2,0.0241,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:30:08.951445
220.9,5.26,0.0244,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:30:30.283748
221.1,5.46,0.0253,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:30:51.700189
221.01,5.37,0.0249,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:31:12.972709
221.43,5.79,0.0269,216.66,179130000.0,1.3,439.63,-3.84,,9940000.0,216.02,222.12,2019-08-16 09:31:34.208290
